Stock_Level_s,Service_Level_alpha,Max_Lambda_Capacity
187,0.52,185.9824840143271
187,0.53,185.64043061142328
187,0.54,185.2981503360835
187,0.55,184.9554255984482
187,0.56,184.61203601824374
187,0.57,184.26775740216806
187,0.58,183.92236067242342
187,0.59,183.5756107325605
187,0.6,183.22726525528577
187,0.61,182.8770733749638
187,0.62,182.5247742651344
187,0.63,182.17009557836556
187,0.64,181.8127517220423
187,0.65,181.45244193908246
187,0.66,181.08884815685317
187,0.67,180.72163256045337
187,0.68,180.35043483765367
187,0.69,179.97486903166055
187,0.7,179.59451992384385
187,0.71,179.20893885077507
187,0.72,178.8176388371993
187,0.73,178.42008889732665
187,0.74,178.01570731890567
187,0.75,177.60385369491993
187,0.76,177.18381940220675
187,0.77,176.7548161388403
187,0.78,176.3159620141241
187,0.79,175.8662645239346
187,0.8,175.40459952131948
187,0.81,174.92968497965393
187,0.82,174.44004790031858
187,0.83,173.9339820715895
187,0.84,173.4094934328706
187,0.85,172.86422836285922
187,0.86,172.2953779964674
187,0.87,171.69954817219235
187,0.88,171.0725789042255
187,0.89,170.4092876610254
187,0.9,169.70309391215403
187,0.91,168.94545163683748
187,0.92,168.1249571756454
187,0.93,167.22587805409097
187,0.94,166.2255784828662
187,0.95,165.08965797014702
187,0.96,163.7617923420839
187,0.97,162.1392405645894
187,0.98,159.99918150813625
187,0.99,156.66505313720003
188,0.5,187.66677194040838
188,0.51,187.3236094287802
188,0.52,186.98065019909018
188,0.53,186.63767872900007
188,0.54,186.294478649175
188,0.55,185.95083177857347
188,0.56,185.60651713529347
188,0.57,185.2613099111192
188,0.58,184.91498039705672
188,0.59,184.5672928459824
188,0.6,184.21800425701323
188,0.61,183.86686306427973
188,0.62,183.51360771036474
188,0.63,183.1579650816625
188,0.64,182.79964877918098
188,0.65,182.4383571936871
188,0.66,182.07377134836062
188,0.67,181.70555246499214
188,0.68,181.3333392008612
188,0.69,180.95674449227175
188,0.7,180.57535192665378
188,0.71,180.1887115472937
188,0.72,179.79633497196554
188,0.73,179.3976896774092
188,0.74,178.99219226356638
188,0.75,178.57920046171475
188,0.76,178.1580035849035
188,0.77,177.72781103137433
188,0.78,177.28773833330266
188,0.79,176.83679008160755
188,0.8,176.37383883407344
188,0.81,175.89759880048982
188,0.82,175.40659265183814
188,0.83,174.89910915334696
188,0.84,174.37314836581115
188,0.85,173.82634971971692
188,0.86,173.25589604628115
188,0.87,172.65838313582992
188,0.88,172.0296386693226
188,0.89,171.36446472724018
188,0.9,170.65626120928374
188,0.91,169.89645663685863
188,0.92,169.07361331847832
188,0.93,168.17195173602505
188,0.94,167.16876826493242
188,0.95,166.02955906351968
188,0.96,164.697830248444
188,0.97,163.070530122117
188,0.98,160.9241607162164
188,0.99,157.580090956315
189,0.5,188.6667713823296
189,0.51,188.32269497173786
189,0.52,187.9788212691108
189,0.53,187.63493417529924
189,0.54,187.2908167390669
189,0.55,186.94625018976086
189,0.56,186.60101294544896
189,0.57,186.25487958463538
189,0.58,185.90761976880654
189,0.59,185.55899710189306
189,0.6,185.2087679112117
189,0.61,184.8566799325189
189,0.62,184.50247087938197
189,0.63,184.1458668740564
189,0.64,183.78658071331472
189,0.65,183.42430993803606
189,0.66,183.058734669614
189,0.67,182.68951516908888
189,0.68,182.31628906598544
189,0.69,181.93866819264437
189,0.7,181.55623494572563
189,0.71,181.16853807866426
189,0.72,180.7750878059984
189,0.73,180.37535007107917
189,0.74,179.9687397905217
189,0.75,179.5546128388393
189,0.76,179.1322564707706
189,0.77,178.70087779082854
189,0.78,178.2595897608996
189,0.79,177.80739407465393
189,0.8,177.34316000335642
189,0.81,176.86559800319625
189,0.82,176.3732264262443
189,0.83,175.8643290280062
189,0.84,175.33690000626086
189,0.85,174.78857186171172
189,0.86,174.21651914390173
189,0.87,173.6173276216303
189,0.88,172.9868126753247
189,0.89,172.3197610382825
189,0.9,171.60955309221697
189,0.91,170.84759196818285
189,0.92,170.02240603281612
189,0.93,169.1181688490016
189,0.94,168.11210913659266
189,0.95,166.96961997773053
189,0.96,165.63403822884766
189,0.97,164.00200235095957
189,0.98,161.8493393271618
189,0.99,158.49535451241462
190,0.5,189.66677083013658
190,0.51,189.32178294008614
190,0.52,188.97699718554134
190,0.53,188.63219689206645
190,0.54,188.28716452806145
190,0.55,187.94168073482024
190,0.56,187.59552333196615
190,0.57,187.2484662863438
190,0.58,186.90027863158363
190,0.59,186.5507233243851
190,0.6,186.19955602203987
190,0.61,185.84652376377548
190,0.62,185.49136353606988
190,0.63,185.13380069905855
190,0.64,184.77354724740334
190,0.65,184.41029987434078
190,0.66,184.04373780186032
190,0.67,183.67352033278988
190,0.68,183.29928407161415
190,0.69,182.9206397496262
190,0.7,182.53716857586102
190,0.71,182.14841801730856
190,0.72,181.75389688897678
190,0.73,181.3530696048772
190,0.74,180.94534940274292
190,0.75,180.53009030522549
190,0.76,180.10657751418714
190,0.77,179.67401584646734
190,0.78,179.2315157004486
190,0.79,178.77807588019982
190,0.8,178.31256237914064
190,0.81,177.8336819097663
190,0.82,177.3399485166346
190,0.83,176.82964095874775
190,0.84,176.3007475863381
190,0.85,175.7508939886089
190,0.86,175.17724645527605
190,0.87,174.57638076004596
190,0.88,173.94410001525523
190,0.89,173.2751756474893
190,0.9,172.56296857193652
190,0.91,171.79885659623758
190,0.92,170.97133423461668
190,0.93,170.0645282546095
190,0.94,169.05559989874763
190,0.95,167.90983944451028
190,0.96,166.5704149338254
190,0.97,164.93365580192656
190,0.98,162.77471575941303
190,0.99,159.4108420158077
191,0.5,190.66677028373675
191,0.51,190.32087331461702
191,0.52,189.97517791004643
191,0.53,189.62946682181504
191,0.54,189.28352193948479
191,0.55,188.93712331784207
191,0.56,188.59004817963893
191,0.57,188.24206988166827
191,0.58,187.89295683135478
191,0.59,187.54247133986814
191,0.6,187.19036839623584
191,0.61,186.8363943449873
191,0.62,186.48028544742198
191,0.63,186.1217663035583
191,0.64,185.76054810805527
191,0.65,185.3963267087343
191,0.66,185.0287804305442
191,0.67,184.6575676206182
191,0.68,184.2823238610942
191,0.69,183.90265878511048
191,0.7,183.51815241719717
191,0.71,183.12835094127874
191,0.72,182.73276177650936
191,0.73,182.33084781157805
191,0.74,181.92202060974586
191,0.75,181.50563234666612
191,0.76,181.08096617671617
191,0.77,180.64722463506965
191,0.78,180.20351556333665
191,0.79,179.748834883572
191,0.8,179.28204531995624
191,0.81,178.8018498511192
191,0.82,178.3067582254131
191,0.83,177.79504421845206
191,0.84,177.2646903482698
191,0.85,176.7133153107078
191,0.86,176.13807715732983
191,0.87,175.53554169297516
191,0.88,174.9014997940755
191,0.89,174.2307076206572
191,0.9,173.51650667244172
191,0.91,172.75024950006556
191,0.92,171.92039685410333
191,0.93,171.01102882941765
191,0.94,169.99923936807505
191,0.95,168.85021621227511
191,0.96,167.5069590316594
191,0.97,165.8654890448877
191,0.98,163.7002884522072
191,0.99,160.32655170032623
192,0.5,191.66676974303934
192,0.51,191.3199660763748
192,0.52,190.97336340479367
192,0.53,190.62674390781223
192,0.54,190.27988889766797
192,0.55,189.93257784417375
192,0.56,189.58458737477093
192,0.57,189.23569023779592
192,0.58,188.88565421610508
192,0.59,188.53424097702617
192,0.6,188.18120484306985
192,0.61,187.8262914658836
192,0.62,187.4692363834844
192,0.63,187.10976343776085
192,0.64,186.74758302546047
192,0.65,186.38239015119953
192,0.66,186.01386224523102
192,0.67,185.64165670149166
192,0.68,185.26540808244457
192,0.69,184.8847249259435
192,0.7,184.4991860751093
192,0.71,184.10833643415404
192,0.72,183.71168203002568
192,0.73,183.30868423007652
192,0.74,182.89875292747067
192,0.75,182.481238455689
192,0.76,182.05542192697303
192,0.77,181.62050360079112
192,0.78,181.1755887686597
192,0.79,180.71967047814744
192,0.8,180.25160819273444
192,0.81,179.77010116693646
192,0.82,179.27365486411935
192,0.83,178.76053808952167
192,0.84,178.22872754420595
192,0.85,177.67583504864862
192,0.86,177.09901043776648
192,0.87,176.49480957355195
192,0.88,175.85901112846588
192,0.89,175.18635603581416
192,0.9,174.4701664305098
192,0.91,173.7017696720753
192,0.92,172.86959283550354
192,0.93,171.95766946470027
192,0.94,170.94302637674087
192,0.95,169.79074904582126
192,0.96,168.44366920805822
192,0.97,166.79750066842394
192,0.98,164.6260558651967
192,0.99,161.24248182289463
193,0.5,192.6667692079556
193,0.51,192.31906120665153
193,0.52,191.97155363244423
193,0.53,191.624028094065
193,0.54,191.2762653279289
193,0.55,190.92804422039674
193,0.56,190.57914080514794
193,0.57,190.2293272236452
193,0.58,189.87837063580113
193,0.59,189.52603206677625
193,0.6,189.172065174298
193,0.61,188.81621491893418
193,0.62,188.45821611730034
193,0.63,188.09779185512693
193,0.64,187.73465173332508
193,0.65,187.36848991549874
193,0.66,186.99898293953166
193,0.67,186.62578724864247
193,0.68,186.248536388271
193,0.69,185.86683780383402
193,0.7,185.48026916011477
193,0.71,185.0883740849398
193,0.72,184.69065721667005
193,0.73,184.28657840527566
193,0.74,183.87554587816487
193,0.75,183.45690813143418
193,0.76,183.02994424049663
193,0.77,182.59385219502954
193,0.78,182.14773474308234
193,0.79,181.69058206520668
193,0.8,181.2212503726543
193,0.81,180.73843520550236
193,0.82,180.24063775326206
193,0.83,179.72612186370745
193,0.84,179.19285843603893
193,0.85,178.63845243322405
193,0.86,178.06004549487048
193,0.87,177.45418356594135
193,0.88,176.81663314661213
193,0.89,176.1421199829964
193,0.9,175.42394689546296
193,0.91,174.65341611779755
193,0.92,173.81892113679342
193,0.93,172.90444906616892
193,0.94,171.8869597721167
193,0.95,170.73143672602612
193,0.96,169.38054416583944
193,0.97,167.72968927948642
193,0.98,165.55201647807766
193,0.99,162.15863066310956
194,0.5,193.66676867839854
194,0.51,193.31815868698234
194,0.52,192.969748556144
194,0.53,192.62131932530698
194,0.54,192.27265115655413
194,0.55,191.92352235430414
194,0.56,191.57370836001112
194,0.57,191.22298070983442
194,0.58,190.87110594235497
194,0.59,190.51784444222778
194,0.6,190.16294920411724
194,0.61,189.80616449929957
194,0.62,189.44722442485548
194,0.63,189.08585131231365
194,0.64,188.7217539688078
194,0.65,188.3546257191053
194,0.66,187.98414221102905
194,0.67,187.60995893953915
194,0.68,187.23170843568266
194,0.69,186.84899705526524
194,0.7,186.46140128778003
194,0.71,186.06846348796918
194,0.72,185.66968690919776
194,0.73,185.26452988797772
194,0.74,184.85239899026874
194,0.75,184.43264087953384
194,0.76,184.00453259962399
194,0.77,183.56726987629355
194,0.78,183.1199529207003
194,0.79,182.66156905379023
194,0.8,182.19097124299304
194,0.81,181.70685132354768
194,0.82,181.2077062221561
194,0.83,180.691794841939
194,0.84,180.1570822952264
194,0.85,179.6011667051949
194,0.86,179.02118153731536
194,0.87,178.41366284513933
194,0.88,177.77436498799653
194,0.89,177.09799856403066
194,0.9,176.3778471289408
194,0.91,175.60518785564702
194,0.92,174.76838072944858
194,0.93,173.85136655371062
194,0.94,172.83103841650413
194,0.95,171.67227804955695
194,0.96,170.3175826246192
194,0.97,168.66205350306362
194,0.98,166.47816879022642
194,0.99,163.07499652282894
195,0.5,194.66676815428298
195,0.51,194.31725849914125
195,0.52,193.9679481395148
195,0.53,193.61861754698515
195,0.54,193.26904631078148
195,0.55,192.91901215487883
195,0.56,192.5682899300305
195,0.57,192.21665056865098
195,0.58,191.86385998958903
195,0.59,191.509677938643
195,0.6,191.15385674912116
195,0.61,190.79614000478244
195,0.62,190.43626108502494
195,0.63,190.07394156911676
195,0.64,189.70888947245732
195,0.65,189.34079728313628
195,0.66,188.96933976120656
195,0.67,188.59417145580989
195,0.68,188.21492388621107
195,0.69,187.83120232140843
195,0.7,187.44258207862927
195,0.71,187.0486042428069
195,0.72,186.6487706858739
195,0.73,186.2425382347776
195,0.74,185.82931179830348
195,0.75,185.40843621199522
195,0.76,184.9791864933673
195,0.77,184.5407561100741
195,0.78,184.09224274290648
195,0.79,183.63263086055858
195,0.8,183.16077019497985
195,0.81,182.67534888609728
195,0.82,182.17485960876385
195,0.83,181.65755633415904
195,0.84,181.12139840261884
195,0.85,180.56397711511028
195,0.86,179.98241778397627
195,0.87,179.3732465967771
195,0.88,178.73220580319426
195,0.89,178.05399089232128
195,0.9,177.33186620467805
195,0.91,176.55708391669006
195,0.92,175.7179705982004
195,0.93,174.79842086113217
195,0.94,173.77526118686544
195,0.95,172.61327182858594
195,0.96,171.25478332050943
195,0.97,169.5945919818558
195,0.98,167.40451132034497
195,0.99,163.99157772577104
196,0.5,195.66676763552547
196,0.51,195.3163606251367
196,0.52,194.96615234664583
196,0.53,194.61592270524696
196,0.54,194.265450718783
196,0.55,193.91451353227197
196,0.56,193.56288540727945
196,0.57,193.21033667402142
196,0.58,192.85663263320174
196,0.59,192.5015323933983
196,0.6,192.144787628257
196,0.61,191.7861412357803
196,0.62,191.42532587952135
196,0.63,191.06206238841426
196,0.64,190.6960579881515
196,0.65,190.32700433228734
196,0.66,189.9545752953778
196,0.67,189.57842448316782
196,0.68,189.19818240573042
196,0.69,188.8134532480388
196,0.7,188.4238111580554
196,0.71,188.02879595415519
196,0.72,187.6279081303742
196,0.73,187.22060300795908
196,0.74,186.80628384276216
196,0.75,186.38429364708603
196,0.76,185.95390541729415
196,0.77,185.51431036871924
196,0.78,185.06460365825956
196,0.79,184.60376690965532
196,0.8,184.13064662765302
196,0.81,183.6439272663211
196,0.82,183.14209725953958
196,0.83,182.62340565916156
196,0.84,182.08580604829095
196,0.85,181.52688292313167
196,0.86,180.94375346374684
196,0.87,180.33293401693047
196,0.88,179.69015475367402
196,0.89,179.01009609264253
196,0.9,178.28600320828744
196,0.91,177.5091033444176
196,0.92,176.66768974079804
196,0.93,175.74561093591018
196,0.94,174.7196269745604
196,0.95,173.5544168905118
196,0.96,172.19214500582171
196,0.97,170.52730337595776
196,0.98,168.3310426061141
196,0.99,164.9083726171222
197,0.5,196.66676712204426
197,0.51,196.31546504720743
197,0.52,195.9643611420853
197,0.53,195.61323474692796
197,0.54,195.26186430964813
197,0.55,194.91002639778225
197,0.56,194.55749468520963
197,0.57,194.20403890148216
197,0.58,193.84942373073406
197,0.59,193.49340764594643
197,0.6,193.1357416627836
197,0.61,192.77616799523878
197,0.62,192.4144185928442
197,0.63,192.05021353611144
197,0.64,191.68325926303788
197,0.65,191.31324659476857
197,0.66,190.9398485226182
197,0.67,190.56271771133814
197,0.68,190.18148366438007
197,0.69,189.79574948545323
197,0.7,189.40508815623315
197,0.71,189.00903823176208
197,0.72,188.6070988316886
197,0.73,188.19872377539272
197,0.74,187.78331467000285
197,0.75,187.36021270922257
197,0.76,186.92868887341038
197,0.77,186.48793213131134
197,0.78,186.03703512235634
197,0.79,185.5749766325734
197,0.8,185.10059994772055
197,0.81,184.61258584538868
197,0.82,184.10941852927797
197,0.83,183.58934214443354
197,0.84,183.05030453137667
197,0.85,182.48988339886145
197,0.86,181.90518781536002
197,0.87,181.2927243119329
197,0.88,180.64821101160354
197,0.89,179.96631330093527
197,0.9,179.24025723704753
197,0.91,178.46124519452303
197,0.92,177.61753716777613
197,0.93,176.692935738947
197,0.94,175.6641346850893
197,0.95,174.49571207768815
197,0.96,173.1296664487781
197,0.97,171.46018636254763
197,0.98,169.25776120385473
197,0.99,165.82537956315417
198,0.5,197.6667666137593
198,0.51,197.31457174781832
198,0.52,196.96257449083225
198,0.53,196.6105536195394
198,0.54,196.25828701336746
198,0.55,195.9055506638354
198,0.56,195.5521176586263
198,0.57,195.19775712815084
198,0.58,194.8422331415367
198,0.59,194.48530353777954
198,0.6,194.12671867623024
198,0.61,193.7662200886067
198,0.62,193.40353901223014
198,0.63,193.03839478108685
198,0.64,192.67049304747562
198,0.65,192.29952380224208
198,0.66,191.92515915569822
198,0.67,191.54705083398662
198,0.68,191.1648273364887
198,0.69,190.77809068838982
198,0.7,190.38641270803387
198,0.71,189.98933069033168
198,0.72,189.58634238402647
198,0.73,189.17690011043697
198,0.74,188.7604038321444
198,0.75,188.3361929288605
198,0.76,187.9035363700456
